,z0,da0,n0,f,E,T,Q,score
55,2.0,88.5,729.0,2.34,0.567183905021107,442.95626164747284,0.0032167850930506594,0.3335410601758616
56,2.0,86.5,729.0,2.33,0.5653986840873622,442.1931642886235,0.0032584223536736966,0.3321778348172923
57,2.0,88.5,730.0,2.35,0.5659902180866152,442.06379090487724,0.003241559209687417,0.33182444800450617
58,2.0,88.5,731.0,2.37,0.5637396509680302,440.5165298174023,0.003291424382619396,0.3288882401214658
59,2.0,88.5,731.0,2.38,0.562681175337394,439.859154238624,0.0033165154389146185,0.32766725792139834
60,2.0,88.5,731.0,2.39,0.5616313147778236,439.20727971071415,0.0033417121417626634,0.32644563897125206
61,2.0,86.5,731.0,2.37,0.5608990673408176,439.09957609871964,0.003360026246497527,0.3262286785957828
62,2.0,86.5,730.0,2.39,0.5589137741521831,438.0123105098794,0.0034114767283955527,0.324244882924908
63,2.0,88.5,731.0,2.41,0.5595570161453096,437.91975989625314,0.003392422487117219,0.32400159336174134
64,2.0,88.5,730.0,2.43,0.5576200636247199,436.86204376301936,0.0034435554186830622,0.3220517141381665
65,2.0,88.5,730.0,2.44,0.5566113348319865,436.2358088355929,0.003469280354295217,0.3208302837409618
66,2.0,88.5,731.0,2.45,0.5555072455501736,435.4077824623253,0.003495110936460194,0.31911780375486554
67,2.0,88.5,729.0,2.46,0.5547213109219613,435.2052391144165,0.0035210471651779917,0.318883201495565
68,2.0,88.5,731.0,2.47,0.5535301965414452,434.18230359273707,0.003547089040448613,0.3166822349386218
69,2.0,88.5,731.0,2.48,0.55255329854271,433.57697632852506,0.0035732365622720553,0.3154669152963637
70,2.0,88.5,730.0,2.49,0.5516858920162394,433.1800841897164,0.00359948973064832,0.3147420615163463
71,2.0,78.0,728.0,2.39,0.5468828662030869,432.35838125732687,0.0037478896148993406,0.3130422877749933
72,2.0,88.5,727.0,2.52,0.5491272323187945,432.01160750084887,0.003678883115094046,0.3125791666157028
73,2.0,88.5,732.0,2.5,0.5505213167413492,432.17864655114806,0.0036258485455774063,0.3125564976582729
74,2.0,88.5,732.0,2.51,0.5495673992214778,431.5885386426424,0.0036523130070593144,0.31134882095390765
75,2.0,88.5,732.0,2.53,0.5476815563746017,430.4223174795878,0.0037055588696815974,0.30894183382272883
76,2.0,88.5,732.0,2.55,0.5458244701473037,429.2743899818359,0.0037592273185151686,0.30654748490066597
77,2.0,88.5,728.0,2.57,0.5443924357612155,428.9343079116652,0.003813318353560027,0.30608917457584467
78,2.0,88.5,732.0,2.58,0.5430913186095591,427.58586872060783,0.003840522340911691,0.30298341045392474
79,2.0,88.5,732.0,2.59,0.5421939429214053,427.0317208163438,0.0038678319748161744,0.3018035329157491
80,2.0,86.5,732.0,2.57,0.5413261511237639,426.83874638969155,0.0038939871300610637,0.3012740053792198
81,2.0,76.5,732.0,2.45,0.5384809648372001,426.8818376691387,0.003992478335137838,0.30108490218708456
82,2.0,86.5,732.0,2.58,0.5404298215145075,426.28531315224035,0.003921820111339933,0.3000853344155833
83,2.0,86.5,732.0,2.59,0.5395402173431145,425.7361535305223,0.003949761181866486,0.2989015464815499
84,2.0,80.5,731.0,2.53,0.536852616404934,425.27092480540136,0.0040415752771142816,0.2976717725733686
85,2.0,80.5,731.0,2.54,0.5359527498074904,424.7148470867383,0.0040710181839580485,0.2964523673603199
86,2.0,83.0,730.0,2.59,0.5350405678330719,423.83479003519506,0.0041026381209257265,0.29467065348203314
87,2.0,76.5,728.0,2.52,0.5324366697886569,423.6748099547773,0.004205077522184844,0.2941944149773649
88,2.0,80.5,731.0,2.56,0.5341735065951096,423.61572472094343,0.004130252434412961,0.294033016855849
89,2.0,76.5,725.0,2.55,0.530071741451245,422.6016084121691,0.004298024737907319,0.2919557877623172
90,2.0,76.5,732.0,2.53,0.5311655066861871,422.3641831175795,0.00423593770886456,0.2911100166348327
91,2.0,80.5,730.0,2.6,0.5307891136397023,421.65607875193655,0.004250114682392316,0.2897454283705643
92,2.0,78.0,731.0,2.58,0.5289872149423808,420.8711566825823,0.0043138473408568904,0.2878955492641902
