,z0,da0,n0,f,E,T,Q,score
56,2.0,88.5,731.0,2.3,0.5713995004686114,445.2782155315093,0.0028794209078167095,0.34066862942583287
57,2.0,88.5,730.0,2.31,0.5703866087496533,444.79977479117906,0.0029016868342927804,0.3400182392414568
58,2.0,86.5,732.0,2.29,0.569505688689706,444.29726912920154,0.0029158147660745953,0.33898665539965755
59,2.0,88.5,732.0,2.32,0.5690570526212037,443.6704893555819,0.002924049359148356,0.33785967584080345
60,2.0,88.5,732.0,2.33,0.5679542653204374,442.98547249790215,0.0029465084823834383,0.33670060750562875
61,2.0,88.5,732.0,2.34,0.5668606478309687,442.30631048516,0.002969064203998025,0.3355387551055637
62,2.0,88.5,732.0,2.36,0.5647004627104644,440.965253290508,0.0030144654423657174,0.33320793390484055
63,2.0,88.5,732.0,2.37,0.5636336700989957,440.3032123969456,0.0030373109591188222,0.33203957723379013
64,2.0,88.5,732.0,2.38,0.5625755972576106,439.64673487223666,0.0030602530742514325,0.33086966029656056
65,2.0,88.5,730.0,2.39,0.561737026641545,439.41938806916295,0.003083291787763549,0.330699575861961
66,2.0,80.5,732.0,2.3,0.5595393537331899,439.1834515672414,0.0031333366482317656,0.33031305911131126
67,2.0,88.5,732.0,2.4,0.5604851812197766,438.3501917609366,0.0031064270996551705,0.3285263396599152
68,2.0,88.5,732.0,2.42,0.5584283728712003,437.0750791142861,0.0031529875185769317,0.3261803280520245
69,2.0,88.5,732.0,2.43,0.5574123160541,436.4453938566808,0.0031764126256070705,0.325007034441803
70,2.0,88.5,730.0,2.44,0.5566113348319865,436.2358088355929,0.003199934331016715,0.3248304388811035
71,2.0,88.5,732.0,2.45,0.5554044005588318,435.20144420492204,0.003223552634805866,0.32266128167464686
72,2.0,88.5,731.0,2.46,0.5545148145090771,434.7925522168207,0.0032472675369745216,0.32198558311106007
73,2.0,80.5,732.0,2.37,0.5521505680775439,434.6007889448681,0.0033069176363092435,0.3216127991237637
74,2.0,88.5,732.0,2.47,0.5534281057516454,433.97763948679494,0.003271079037522684,0.3203184751038993
75,2.0,88.5,730.0,2.48,0.5526555334519034,433.78137194261467,0.003294987136450351,0.32013988724407055
76,2.0,88.5,732.0,2.49,0.5514826809576981,432.773494282212,0.003318991833757525,0.3179807560081955
77,2.0,88.5,731.0,2.5,0.5506222974173671,432.3808496544423,0.0033430931294442037,0.31730754038503717
78,2.0,88.5,731.0,2.51,0.5496680153775807,431.7899344847758,0.003367291023510388,0.31614239021146423
79,2.0,86.5,732.0,2.49,0.5487484735276822,431.42624117723915,0.003388231095349833,0.31528922062133624
80,2.0,80.5,732.0,2.43,0.5461469389832484,430.8829321436481,0.0034598430708957027,0.31421135238305276
81,2.0,88.5,731.0,2.53,0.5477814515757078,430.6221179439331,0.0034159766067812752,0.3138190777543295
82,2.0,88.5,732.0,2.54,0.5467494604933896,429.84609403091304,0.0034404642959859778,0.31217212281614404
83,2.0,86.5,730.0,2.53,0.5451787528379164,429.49277530780614,0.0034874582908712417,0.311577183357796
84,2.0,86.5,730.0,2.54,0.5442540248891653,428.92017437605824,0.003512512169421718,0.31041064354159126
85,2.0,88.5,732.0,2.58,0.5430913186095591,427.58586872060783,0.003539381036599843,0.30757774342871136
86,2.0,88.5,731.0,2.59,0.5422917377355971,427.22688298156027,0.0035643517177020726,0.3069219766712185
87,2.0,88.5,732.0,2.6,0.5413032751714225,426.4818355882664,0.00358941899718381,0.3053029950135979
88,2.0,86.5,732.0,2.58,0.5404298215145075,426.28531315224035,0.003613716002304112,0.30481750849908285
89,2.0,86.5,732.0,2.59,0.5395402173431145,425.7361535305223,0.0036392640401948324,0.3036739208648003
90,2.0,86.5,732.0,2.6,0.5386572622053789,425.1912182135867,0.003664910909953604,0.3025350986502608
91,2.0,83.0,731.0,2.57,0.5367038747996666,424.7303888650622,0.0037258999961895024,0.3015347697589944
92,2.0,83.0,731.0,2.58,0.5358210140616652,424.18506829834985,0.0037524223615022887,0.3003807608262235
93,2.0,80.5,731.0,2.55,0.5350597395734973,424.1631307619472,0.003777163347662605,0.30029280780995343
94,2.0,80.5,732.0,2.56,0.5340783485886409,423.4254342240135,0.0038042969924798557,0.29865172891389297
95,2.0,80.5,732.0,2.59,0.5314605429539261,421.81078736229273,0.0038863351162423823,0.2951952408706945
96,2.0,78.0,730.0,2.57,0.5299442350836261,421.5914646132599,0.0039439452671061245,0.29482818942093963
97,2.0,80.5,732.0,2.6,0.5306009814039613,421.28085198203564,0.003913893553933485,0.2940565335259786
98,2.0,78.0,732.0,2.59,0.5280378040945632,420.1569232138865,0.004000499902984439,0.29160086952355513
99,2.0,78.0,732.0,2.6,0.5271881109594028,419.6333088726442,0.004028941623934872,0.2904674851297541
